""	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"5712"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	NA	NA
"5713"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Stappiaceae"	"Stappia"	NA
"5714"	"Bacteria"	"Patescibacteria"	NA	NA	NA	NA	NA
"5715"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Steroidobacterales"	"Woeseiaceae"	"Woeseia"	NA
"5716"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27 clade"	NA
"5717"	"Bacteria"	"WPS-2"	NA	NA	NA	NA	NA
"5718"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5719"	"Bacteria"	"Desulfobacterota"	"Desulfobacteria"	"Desulfobacterales"	"Desulfosarcinaceae"	NA	NA
"5720"	NA	NA	NA	NA	NA	NA	NA
"5721"	"Bacteria"	"Actinobacteriota"	NA	NA	NA	NA	NA
"5722"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Kaiserbacteria"	NA	NA	NA
"5723"	"Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Vicinamibacterales"	NA	NA	NA
"5724"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	NA
"5725"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Parachlamydiaceae"	NA	NA
"5726"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Diplorickettsiales"	"Diplorickettsiaceae"	"Aquicella"	NA
"5727"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5728"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	NA
"5729"	"Bacteria"	"WPS-2"	NA	NA	NA	NA	NA
"5730"	"Bacteria"	"Zixibacteria"	NA	NA	NA	NA	NA
"5731"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Opitutales"	"Opitutaceae"	"IMCC26134"	NA
"5732"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5733"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium sensu stricto 7"	NA
"5734"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA	NA
"5735"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rubripirellula"	NA
"5736"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Simkaniaceae"	NA	NA
"5737"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	NA	NA	NA
"5738"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5739"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Nitrosomonadaceae"	"Ellin6067"	NA
"5740"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Kordiimonadales"	NA	NA	NA
"5741"	"Bacteria"	"Acidobacteriota"	"Acidobacteriae"	"Paludibaculum"	NA	NA	NA
"5742"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"Kiritimatiellales"	"Kiritimatiellaceae"	"R76-B128"	NA
"5743"	"Bacteria"	"SAR324 clade(Marine group B)"	NA	NA	NA	NA	NA
"5744"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Verrucomicrobiaceae"	NA	NA
"5745"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5746"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"5747"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Cellvibrionaceae"	"Cellvibrio"	NA
"5748"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5749"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	"Rubritalea"	NA
"5750"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	NA
"5751"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"RBG-13-54-9"	NA	NA	NA
"5752"	"Bacteria"	"Patescibacteria"	"Dojkabacteria"	NA	NA	NA	NA
"5753"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	NA	NA
"5754"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	NA
"5755"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"5756"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Candidatus Peregrinibacteria"	NA	NA	NA
"5757"	NA	NA	NA	NA	NA	NA	NA
"5758"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5759"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Hyphomonadaceae"	NA	NA
"5760"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	NA
"5761"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA	NA
"5762"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Chthoniobacterales"	"Chthoniobacteraceae"	"Chthoniobacter"	NA
"5763"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"5764"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	NA
"5765"	"Bacteria"	"Desulfobacterota"	"Desulfuromonadia"	"Desulfuromonadales"	"Geopsychrobacteraceae"	"Desulfuromusa"	NA
"5766"	"Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Subgroup 9"	NA	NA	NA
"5767"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Jannaschia"	NA
"5768"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"5769"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Thiotrichaceae"	"Leucothrix"	NA
"5770"	"Bacteria"	"Desulfobacterota"	"Desulfobulbia"	"Desulfobulbales"	"Desulfocapsaceae"	"Desulfocapsa"	NA
"5771"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Polaribacter"	NA
"5772"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Pir4 lineage"	NA
"5773"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Vermiphilaceae"	NA	NA
"5774"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Profundibacterium"	NA
"5775"	"Bacteria"	"Firmicutes"	"Clostridia"	"Eubacteriales"	"Eubacteriaceae"	NA	NA
"5776"	"Bacteria"	"Desulfobacterota"	"Desulfobulbia"	"Desulfobulbales"	"Desulfobulbaceae"	NA	NA
"5777"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"SBR1031"	NA	NA	NA
"5778"	"Bacteria"	"Cyanobacteria"	"Vampirivibrionia"	"Gastranaerophilales"	NA	NA	NA
"5779"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	NA	NA	NA	NA
"5780"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	NA	NA	NA
"5781"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"5782"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Criblamydiaceae"	NA	NA
"5783"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Parachlamydiaceae"	NA	NA
"5784"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"5785"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"TRA3-20"	NA	NA
"5786"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5787"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	NA	NA
"5788"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"5789"	"Bacteria"	"Desulfobacterota"	"Desulfobacteria"	"Desulfatiglandales"	"Desulfatiglandaceae"	"Desulfatiglans"	NA
"5790"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	NA	NA	NA
"5791"	"Bacteria"	"Desulfobacterota"	"Desulfobacteria"	"Desulfobacterales"	"Desulfosarcinaceae"	NA	NA
"5792"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	NA	NA	NA
"5793"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	NA
"5794"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"5795"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"UBA12409"	NA	NA
"5796"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA	NA
"5797"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Crocinitomicaceae"	"Fluviicola"	NA
"5798"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Shewanellaceae"	"Shewanella"	NA
"5799"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rubripirellula"	NA
"5800"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Lentimicrobiaceae"	NA	NA
"5801"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	NA
"5802"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	"Saccharimonadaceae"	"TM7a"	NA
"5803"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	NA
"5804"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Gemmatales"	"Gemmataceae"	"Fimbriiglobus"	NA
"5805"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidetes vadinHA17"	NA	NA
"5806"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	NA
"5807"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	NA
"5808"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"SM2D12"	NA	NA
"5809"	"Bacteria"	"Verrucomicrobiota"	"Omnitrophia"	"Omnitrophales"	"Omnitrophaceae"	"Candidatus Omnitrophus"	NA
"5810"	"Bacteria"	"Verrucomicrobiota"	"Lentisphaeria"	"Oligosphaerales"	"Oligosphaeraceae"	"SBZC-1223"	NA
"5811"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Synechococcales"	"Cyanobiaceae"	NA	NA
"5812"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"	NA	NA
"5813"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Gilvibacter"	"sediminis"
"5814"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"5815"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Thiotrichaceae"	NA	NA
"5816"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5817"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"5818"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5819"	"Bacteria"	"Acidobacteriota"	"AT-s3-28"	NA	NA	NA	NA
"5820"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA	NA
"5821"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA	NA
"5822"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Sporichthyaceae"	"Candidatus Planktophila"	NA
"5823"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	NA	NA	NA	NA
"5824"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiales Incertae Sedis"	"Bauldia"	NA
"5825"	"Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Subgroup 9"	NA	NA	NA
"5826"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	NA	NA	NA	NA
"5827"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"5828"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylococcaceae"	"Methylomagnum"	NA
"5829"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Microtrichales"	NA	NA	NA
"5830"	"Bacteria"	"Desulfobacterota"	"Desulfobulbia"	"Desulfobulbales"	"Desulfobulbaceae"	"Candidatus Electrothrix"	NA
"5831"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"[Eubacterium] hallii group"	NA
"5832"	"Bacteria"	"Actinobacteriota"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	NA	NA
"5833"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"5834"	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	"Subdoligranulum"	NA
"5835"	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Clostridiisalibacter"	NA	NA
"5836"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	NA	NA	NA	NA
"5837"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Candidatus Abawacabacteria"	NA	NA	NA
"5838"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	NA	NA	NA
"5839"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	NA	NA
"5840"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	NA
"5841"	"Bacteria"	"Hydrogenedentes"	"Hydrogenedentia"	"Hydrogenedentiales"	"Hydrogenedensaceae"	NA	NA
"5842"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Criblamydiaceae"	NA	NA
"5843"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"T34"	NA	NA
"5844"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"5845"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella_9"	"copri"
"5846"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	"plantarum"
"5847"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Nomurabacteria"	NA	NA	NA
"5848"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Marivita"	NA
"5849"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA	NA
"5850"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Kaiserbacteria"	NA	NA	NA
"5851"	"Bacteria"	"Desulfobacterota"	"Syntrophia"	"Syntrophales"	NA	NA	NA
"5852"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Sporosarcina"	"saromensis"
"5853"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	NA	NA	NA
"5854"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Criblamydiaceae"	NA	NA
"5855"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Silanimonas"	NA
"5856"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Bythopirellula"	NA
"5857"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	NA	NA	NA	NA
"5858"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Isosphaerales"	"Isosphaeraceae"	NA	NA
"5859"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	NA
"5860"	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ethanoligenenaceae"	"Incertae Sedis"	NA
"5861"	"Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Subgroup 17"	NA	NA	NA
"5862"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Cellvibrionaceae"	"Agaribacterium"	NA
"5863"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"DEV007"	NA	NA
"5864"	"Bacteria"	"Chloroflexi"	"KD4-96"	NA	NA	NA	NA
"5865"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiales Incertae Sedis"	"Phreatobacter"	NA
"5866"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Giesbergeria"	NA
"5867"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	NA	NA	NA
"5868"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Cyanobacteriales"	"Phormidiaceae"	"Planktothrix NIVA-CYA 15"	NA
"5869"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	NA
"5870"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	NA	NA	NA	NA
"5871"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	NA	NA
"5872"	"Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Subgroup 17"	NA	NA	NA
"5873"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Nomurabacteria"	NA	NA	NA
"5874"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	"LWQ8"	NA	NA
"5875"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Synechococcales"	"Cyanobiaceae"	NA	NA
"5876"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	"Haloferula"	NA
"5877"	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Anaerovoracaceae"	"Family XIII AD3011 group"	NA
"5878"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	NA
"5879"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	NA	NA	NA	NA
"5880"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5881"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS 17"	NA	NA
"5882"	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	NA	NA
"5883"	"Bacteria"	"Firmicutes"	"Bacilli"	"Paenibacillales"	"Paenibacillaceae"	"Paenibacillus"	NA
"5884"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	NA
"5885"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Aquibacter"	NA
"5886"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	NA	NA	NA
"5887"	"Bacteria"	"Gemmatimonadota"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	NA
"5888"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Rhodocyclaceae"	NA	NA
"5889"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Pseudolabrys"	NA
"5890"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"5891"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	NA
"5892"	"Bacteria"	"NB1-j"	NA	NA	NA	NA	NA
"5893"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Frankiales"	"Sporichthyaceae"	"hgcI clade"	NA
"5894"	"Bacteria"	"Armatimonadota"	"Armatimonadia"	"Armatimonadales"	"Armatimonadaceae"	"Armatimonas"	NA
"5895"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	NA
"5896"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"DEV007"	NA	NA
"5897"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	NA	NA	NA	NA
"5898"	"Bacteria"	"Patescibacteria"	"ABY1"	"Candidatus Falkowbacteria"	NA	NA	NA
"5899"	"Bacteria"	"Desulfobacterota"	"Desulfobulbia"	"Desulfobulbales"	"Desulfocapsaceae"	"Desulfopila"	NA
"5900"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Caldilineales"	"Caldilineaceae"	"Caldilinea"	NA
"5901"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"5902"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"LD1-PB3"	NA	NA	NA
"5903"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Halieaceae"	"Halioglobus"	NA
"5904"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Polaribacter"	NA
"5905"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Gordonia"	NA
"5906"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5907"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"JGI 0000069-P22"	NA	NA	NA
"5908"	"Bacteria"	"Proteobacteria"	"Zetaproteobacteria"	"Mariprofundales"	"Mariprofundaceae"	"Mariprofundus"	NA
"5909"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Cellvibrionaceae"	"Cellvibrio"	NA
"5910"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5911"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Diplorickettsiales"	"Diplorickettsiaceae"	"Aquicella"	NA
"5912"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Mesoflavibacter"	NA
"5913"	"Bacteria"	"Desulfobacterota"	"Desulfovibrionia"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfocurvus"	NA
"5914"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"5915"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Fokiniaceae"	NA	NA
"5916"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Pir4 lineage"	NA
"5917"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Vermiphilaceae"	NA	NA
"5918"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	NA	NA	NA
"5919"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Thiotrichaceae"	NA	NA
"5920"	"Bacteria"	"Patescibacteria"	"ABY1"	"Candidatus Kerfeldbacteria"	NA	NA	NA
"5921"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	NA	NA	NA	NA
"5922"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"Kiritimatiellales"	"Kiritimatiellaceae"	"MSBL3"	NA
"5923"	"Bacteria"	"Planctomycetota"	"Pla4 lineage"	NA	NA	NA	NA
"5924"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"0319-6G20"	NA	NA	NA
"5925"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA	NA
"5926"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sandarakinorhabdus"	NA
"5927"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	NA	NA	NA	NA
"5928"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Parachlamydiaceae"	NA	NA
"5929"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"EV818SWSAP88"	NA	NA	NA
"5930"	"Bacteria"	NA	NA	NA	NA	NA	NA
"5931"	"Bacteria"	"Bacteroidota"	"Rhodothermia"	"Rhodothermales"	"Rhodothermaceae"	"Rubricoccus"	NA
"5932"	"Bacteria"	"Myxococcota"	"Polyangia"	"Polyangiales"	"BIrii41"	NA	NA
"5933"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Thiotrichaceae"	NA	NA
"5934"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Coxiellales"	"Coxiellaceae"	"Coxiella"	NA
"5935"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria Incertae Sedis"	"Unknown Family"	NA	NA
"5936"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	"WCHB1-32"	NA
"5937"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"5938"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Terrybacteria"	NA	NA	NA
"5939"	"Bacteria"	"Verrucomicrobiota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA	NA
"5940"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Mitochondria"	NA	NA
"5941"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Caldilineales"	"Caldilineaceae"	NA	NA
"5942"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Synechococcales"	"Cyanobiaceae"	NA	NA
"5943"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	NA	NA
"5944"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	"Legionella"	NA
"5945"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Actinomarinales"	NA	NA	NA
"5946"	"Bacteria"	"Acidobacteriota"	"Aminicenantia"	"Aminicenantales"	NA	NA	NA
